CustomerID,InvoiceNo,InvoiceDate,Quantity,UnitPrice,Country,StockCode,Description
1236.0,10677,2025-01-09,9,47.37,France,P025,Product 25
1236.0,10677,2025-01-09,7,39.7,France,P013,Product 13
1236.0,10678,2025-01-17,2,46.38,France,P007,Product 7
1236.0,10678,2025-01-17,6,34.61,United Kingdom,P017,Product 17
1236.0,10679,2025-04-30,4,41.93,Germany,P030,Product 30
1236.0,10679,2025-04-30,6,29.6,Germany,P027,Product 27
1236.0,10679,2025-04-30,4,58.33,France,P023,Product 23
1236.0,10680,2025-01-19,8,47.12,Germany,P001,Product 1
1237.0,10681,2024-12-18,9,8.37,Germany,P005,Product 5
1237.0,10682,2024-09-23,7,10.3,United Kingdom,P009,Product 9
1237.0,10682,2024-09-23,3,28.67,Germany,P010,Product 10
1237.0,10683,2024-11-29,7,10.3,United Kingdom,P009,Product 9
1237.0,10683,2024-11-29,5,47.12,United Kingdom,P001,Product 1
1237.0,10683,2024-11-29,7,47.37,France,P025,Product 25
1237.0,10683,2024-11-29,6,15.95,France,P016,Product 16
1238.0,10684,2024-09-25,2,28.67,Germany,P010,Product 10
1239.0,10685,2024-07-10,4,14.09,Germany,P026,Product 26
1239.0,10685,2024-07-10,5,10.3,United Kingdom,P009,Product 9
1239.0,10685,2024-07-10,3,39.7,France,P013,Product 13
1239.0,10686,2024-07-20,7,11.79,United Kingdom,P029,Product 29
1239.0,10687,2024-07-30,6,28.27,France,P015,Product 15
1239.0,10687,2024-07-30,9,15.95,France,P016,Product 16
1239.0,10687,2024-07-30,6,14.09,Germany,P026,Product 26
1240.0,10688,2024-11-17,7,14.09,France,P026,Product 26
1240.0,10688,2024-11-17,5,15.95,France,P016,Product 16
1240.0,10688,2024-11-17,6,11.79,France,P029,Product 29
1240.0,10688,2024-11-17,4,28.67,Germany,P010,Product 10
1241.0,10689,2025-02-11,8,15.95,Germany,P016,Product 16
1242.0,10690,2025-03-21,2,58.33,Germany,P023,Product 23
1242.0,10690,2025-03-21,2,50.17,Germany,P019,Product 19
1242.0,10690,2025-03-21,4,46.21,United Kingdom,P021,Product 21
1242.0,10691,2024-11-20,8,47.37,Germany,P025,Product 25
1242.0,10691,2024-11-20,4,51.94,United Kingdom,P003,Product 3
1242.0,10691,2024-11-20,5,58.33,France,P023,Product 23
1242.0,10692,2024-11-04,5,55.83,Germany,P012,Product 12
1242.0,10693,2025-01-13,7,47.12,France,P001,Product 1
1242.0,10693,2025-01-13,4,28.02,United Kingdom,P002,Product 2
1242.0,10694,2025-01-11,7,15.95,Germany,P016,Product 16
1242.0,10694,2025-01-11,1,46.38,United Kingdom,P007,Product 7
1242.0,10694,2025-01-11,4,28.67,France,P010,Product 10
1242.0,10694,2025-01-11,1,49.9,United Kingdom,P014,Product 14
1242.0,10695,2025-02-28,5,46.38,Germany,P007,Product 7
1242.0,10695,2025-02-28,3,41.93,Germany,P030,Product 30
1242.0,10696,2025-04-01,1,55.83,United Kingdom,P012,Product 12
1242.0,10696,2025-04-01,7,8.37,United Kingdom,P005,Product 5
1242.0,10697,2025-04-25,5,55.83,France,P012,Product 12
1242.0,10697,2025-04-25,9,34.61,United Kingdom,P017,Product 17
1243.0,10698,2025-03-02,6,53.91,Germany,P024,Product 24
1243.0,10698,2025-03-02,6,46.21,Germany,P021,Product 21
1243.0,10699,2025-07-12,8,39.0,France,P020,Product 20
1243.0,10699,2025-07-12,4,6.64,Germany,P018,Product 18
1243.0,10699,2025-07-12,5,58.61,France,P006,Product 6
1243.0,10699,2025-07-12,9,29.6,France,P027,Product 27
1243.0,10700,2025-05-13,2,5.5,United Kingdom,P028,Product 28
1243.0,10701,2025-01-28,6,49.9,France,P014,Product 14
1243.0,10701,2025-01-28,9,46.38,United Kingdom,P007,Product 7
1243.0,10701,2025-01-28,9,39.7,Germany,P013,Product 13
1243.0,10701,2025-01-28,9,51.94,United Kingdom,P003,Product 3
1243.0,10702,2025-02-02,8,8.37,France,P005,Product 5
1243.0,10702,2025-02-02,1,42.75,United Kingdom,P004,Product 4
1243.0,10702,2025-02-02,6,50.17,United Kingdom,P019,Product 19
1243.0,10702,2025-02-02,7,14.09,France,P026,Product 26
1243.0,10703,2025-05-31,7,58.61,United Kingdom,P006,Product 6
1243.0,10704,2025-04-22,7,23.21,United Kingdom,P022,Product 22
1243.0,10704,2025-04-22,4,46.38,United Kingdom,P007,Product 7
1243.0,10705,2025-04-06,1,42.75,United Kingdom,P004,Product 4
1243.0,10705,2025-04-06,1,34.61,France,P017,Product 17
1243.0,10706,2025-03-17,9,58.61,United Kingdom,P006,Product 6
1243.0,10707,2025-05-19,7,28.67,Germany,P010,Product 10
1243.0,10707,2025-05-19,5,58.61,United Kingdom,P006,Product 6
1243.0,10708,2025-06-13,8,34.61,France,P017,Product 17
1243.0,10709,2025-05-04,7,8.37,United Kingdom,P005,Product 5
1243.0,10709,2025-05-04,5,39.7,France,P013,Product 13
1243.0,10709,2025-05-04,4,34.61,France,P017,Product 17
1243.0,10709,2025-05-04,7,29.6,United Kingdom,P027,Product 27
1244.0,10710,2024-11-27,9,53.91,France,P024,Product 24
1244.0,10710,2024-11-27,2,50.17,Germany,P019,Product 19
1244.0,10710,2024-11-27,5,39.7,Germany,P013,Product 13
1244.0,10710,2024-11-27,5,15.95,France,P016,Product 16
1244.0,10711,2025-01-11,1,14.09,France,P026,Product 26
1244.0,10711,2025-01-11,2,49.9,Germany,P014,Product 14
1245.0,10712,2025-04-27,2,8.37,Germany,P005,Product 5
1245.0,10713,2025-06-11,7,14.09,United Kingdom,P026,Product 26
1246.0,10714,2025-04-05,7,29.6,France,P027,Product 27
1246.0,10714,2025-04-05,4,10.3,United Kingdom,P009,Product 9
1246.0,10714,2025-04-05,5,11.79,France,P029,Product 29
1246.0,10715,2025-09-14,8,28.67,Germany,P010,Product 10
1246.0,10715,2025-09-14,8,39.0,United Kingdom,P020,Product 20
1246.0,10715,2025-09-14,7,28.27,Germany,P015,Product 15
1247.0,10716,2025-07-15,4,51.94,France,P003,Product 3
1247.0,10716,2025-07-15,8,47.37,France,P025,Product 25
1247.0,10716,2025-07-15,3,50.17,Germany,P019,Product 19
1247.0,10716,2025-07-15,7,46.38,France,P007,Product 7
1247.0,10717,2025-06-24,9,6.64,United Kingdom,P018,Product 18
1247.0,10717,2025-06-24,9,42.75,France,P004,Product 4
1247.0,10717,2025-06-24,9,53.91,United Kingdom,P024,Product 24
1247.0,10717,2025-06-24,6,28.67,France,P010,Product 10
1248.0,10718,2025-08-18,7,58.61,Germany,P006,Product 6
1248.0,10718,2025-08-18,5,28.02,France,P002,Product 2
1249.0,10719,2024-10-20,9,6.64,Germany,P018,Product 18
1249.0,10720,2024-10-01,9,49.9,United Kingdom,P014,Product 14
1249.0,10720,2024-10-01,4,58.33,France,P023,Product 23
1249.0,10720,2024-10-01,1,47.81,United Kingdom,P008,Product 8
1250.0,10721,2024-04-09,6,11.79,United Kingdom,P029,Product 29
1250.0,10721,2024-04-09,5,58.33,France,P023,Product 23
1250.0,10722,2024-07-29,8,47.81,France,P008,Product 8
1250.0,10723,2024-04-27,6,49.9,Germany,P014,Product 14
1251.0,10724,2025-05-22,6,6.64,France,P018,Product 18
1251.0,10724,2025-05-22,1,46.21,France,P021,Product 21
1251.0,10724,2025-05-22,2,55.83,France,P012,Product 12
1251.0,10724,2025-05-22,5,47.37,United Kingdom,P025,Product 25
1251.0,10725,2025-05-29,4,58.33,France,P023,Product 23
1251.0,10726,2025-06-29,5,50.17,United Kingdom,P019,Product 19
1251.0,10726,2025-06-29,8,11.79,France,P029,Product 29
1251.0,10726,2025-06-29,1,14.09,United Kingdom,P026,Product 26
1251.0,10726,2025-06-29,1,51.94,France,P003,Product 3
1251.0,10727,2025-05-23,7,34.61,Germany,P017,Product 17
1251.0,10727,2025-05-23,1,53.91,United Kingdom,P024,Product 24
1251.0,10727,2025-05-23,5,29.6,France,P027,Product 27
1251.0,10727,2025-05-23,4,49.9,France,P014,Product 14
1251.0,10728,2025-11-13,2,39.7,France,P013,Product 13
1251.0,10728,2025-11-13,1,15.95,France,P016,Product 16
1251.0,10728,2025-11-13,6,23.21,Germany,P022,Product 22
1251.0,10728,2025-11-13,1,47.37,Germany,P025,Product 25
1252.0,10729,2025-09-27,3,49.9,France,P014,Product 14
1252.0,10729,2025-09-27,5,10.3,France,P009,Product 9
1252.0,10729,2025-09-27,6,28.27,France,P015,Product 15
1252.0,10729,2025-09-27,9,46.21,France,P021,Product 21
1252.0,10730,2025-09-07,4,42.75,United Kingdom,P004,Product 4
1252.0,10730,2025-09-07,7,55.83,Germany,P012,Product 12
1252.0,10730,2025-09-07,1,28.27,United Kingdom,P015,Product 15
1252.0,10731,2025-10-01,5,39.7,United Kingdom,P013,Product 13
1253.0,10732,2024-05-06,7,39.7,France,P013,Product 13
1253.0,10733,2024-05-04,7,14.09,United Kingdom,P026,Product 26
1253.0,10733,2024-05-04,3,46.38,United Kingdom,P007,Product 7
1253.0,10733,2024-05-04,2,47.12,Germany,P001,Product 1
1253.0,10734,2024-04-18,7,28.67,United Kingdom,P010,Product 10
1253.0,10734,2024-04-18,6,14.09,Germany,P026,Product 26
1253.0,10734,2024-04-18,2,49.9,United Kingdom,P014,Product 14
1253.0,10734,2024-04-18,7,28.27,United Kingdom,P015,Product 15
1254.0,10735,2024-10-15,2,15.95,Germany,P016,Product 16
1254.0,10735,2024-10-15,7,49.9,Germany,P014,Product 14
1254.0,10736,2024-11-04,6,41.93,United Kingdom,P030,Product 30
1254.0,10736,2024-11-04,7,23.21,Germany,P022,Product 22
1254.0,10736,2024-11-04,9,39.0,Germany,P020,Product 20
1254.0,10736,2024-11-04,5,53.91,France,P024,Product 24
1254.0,10737,2024-12-31,2,24.14,Germany,P011,Product 11
1254.0,10737,2024-12-31,4,29.6,Germany,P027,Product 27
1255.0,10738,2024-03-09,3,50.17,France,P019,Product 19
1255.0,10739,2024-06-16,3,10.3,United Kingdom,P009,Product 9
1255.0,10739,2024-06-16,6,29.6,United Kingdom,P027,Product 27
1255.0,10739,2024-06-16,5,47.12,Germany,P001,Product 1
1255.0,10739,2024-06-16,3,28.27,United Kingdom,P015,Product 15
1255.0,10740,2024-04-01,2,34.61,United Kingdom,P017,Product 17
1255.0,10740,2024-04-01,3,24.14,United Kingdom,P011,Product 11
1255.0,10740,2024-04-01,1,47.81,France,P008,Product 8
1256.0,10741,2024-11-06,8,6.64,Germany,P018,Product 18
1256.0,10741,2024-11-06,3,23.21,United Kingdom,P022,Product 22
1256.0,10741,2024-11-06,3,24.14,Germany,P011,Product 11
1256.0,10741,2024-11-06,3,51.94,Germany,P003,Product 3
1256.0,10742,2024-06-22,7,28.67,France,P010,Product 10
1256.0,10742,2024-06-22,6,8.37,United Kingdom,P005,Product 5
1256.0,10743,2024-11-24,5,55.83,United Kingdom,P012,Product 12
1256.0,10743,2024-11-24,5,39.0,France,P020,Product 20
1256.0,10744,2024-06-18,6,14.09,France,P026,Product 26
1256.0,10745,2024-10-01,4,28.67,France,P010,Product 10
1256.0,10745,2024-10-01,2,14.09,France,P026,Product 26
1256.0,10745,2024-10-01,6,39.0,United Kingdom,P020,Product 20
1256.0,10746,2024-06-23,4,39.7,United Kingdom,P013,Product 13
1256.0,10746,2024-06-23,2,53.91,France,P024,Product 24
1256.0,10746,2024-06-23,6,23.21,United Kingdom,P022,Product 22
1256.0,10747,2024-11-17,2,6.64,Germany,P018,Product 18
1256.0,10748,2024-10-11,1,14.09,Germany,P026,Product 26
1256.0,10748,2024-10-11,1,29.6,United Kingdom,P027,Product 27
1256.0,10748,2024-10-11,9,46.38,Germany,P007,Product 7
1256.0,10748,2024-10-11,2,51.94,Germany,P003,Product 3
1257.0,10749,2024-10-22,8,41.93,Germany,P030,Product 30
1257.0,10749,2024-10-22,8,53.91,France,P024,Product 24
1257.0,10749,2024-10-22,7,39.7,United Kingdom,P013,Product 13
1258.0,10750,2025-01-05,7,58.61,United Kingdom,P006,Product 6
1258.0,10750,2025-01-05,7,58.33,Germany,P023,Product 23
1259.0,10751,2025-09-24,7,41.93,United Kingdom,P030,Product 30
1259.0,10752,2025-06-23,5,47.12,United Kingdom,P001,Product 1
1259.0,10752,2025-06-23,5,24.14,United Kingdom,P011,Product 11
1259.0,10753,2025-11-23,5,53.91,United Kingdom,P024,Product 24
1259.0,10754,2025-10-21,5,58.33,United Kingdom,P023,Product 23
1259.0,10754,2025-10-21,2,50.17,Germany,P019,Product 19
1259.0,10755,2025-09-01,7,47.37,Germany,P025,Product 25
1259.0,10755,2025-09-01,8,58.61,Germany,P006,Product 6
1259.0,10755,2025-09-01,8,55.83,France,P012,Product 12
1259.0,10755,2025-09-01,9,41.93,United Kingdom,P030,Product 30
1260.0,10756,2024-12-05,9,39.7,United Kingdom,P013,Product 13
1260.0,10756,2024-12-05,7,10.3,United Kingdom,P009,Product 9
1260.0,10756,2024-12-05,5,14.09,Germany,P026,Product 26
1260.0,10757,2025-05-06,7,55.83,France,P012,Product 12
1260.0,10757,2025-05-06,7,58.33,France,P023,Product 23
1260.0,10757,2025-05-06,3,53.91,France,P024,Product 24
1260.0,10757,2025-05-06,5,14.09,France,P026,Product 26
1261.0,10758,2025-06-10,1,15.95,United Kingdom,P016,Product 16
1261.0,10758,2025-06-10,6,47.37,Germany,P025,Product 25
1261.0,10758,2025-06-10,8,49.9,France,P014,Product 14
1261.0,10759,2025-03-17,9,24.14,United Kingdom,P011,Product 11
1262.0,10760,2024-04-16,7,24.14,France,P011,Product 11
1262.0,10760,2024-04-16,2,49.9,United Kingdom,P014,Product 14
1262.0,10760,2024-04-16,2,8.37,France,P005,Product 5
1262.0,10761,2024-07-03,7,51.94,United Kingdom,P003,Product 3
1262.0,10761,2024-07-03,1,46.38,Germany,P007,Product 7
1262.0,10762,2024-08-10,8,47.81,France,P008,Product 8
1262.0,10762,2024-08-10,5,8.37,France,P005,Product 5
1262.0,10763,2024-06-21,7,55.83,Germany,P012,Product 12
1262.0,10764,2024-10-06,6,47.12,Germany,P001,Product 1
1262.0,10764,2024-10-06,9,47.81,France,P008,Product 8
1262.0,10764,2024-10-06,2,46.38,United Kingdom,P007,Product 7
1262.0,10764,2024-10-06,6,29.6,Germany,P027,Product 27
1262.0,10765,2024-09-23,2,28.27,France,P015,Product 15
1262.0,10765,2024-09-23,4,10.3,Germany,P009,Product 9
1262.0,10765,2024-09-23,8,51.94,France,P003,Product 3
1262.0,10766,2024-05-15,8,5.5,Germany,P028,Product 28
1262.0,10766,2024-05-15,6,53.91,United Kingdom,P024,Product 24
1262.0,10767,2024-08-11,9,50.17,France,P019,Product 19
1262.0,10767,2024-08-11,7,58.33,Germany,P023,Product 23
1262.0,10767,2024-08-11,7,11.79,United Kingdom,P029,Product 29
1262.0,10768,2024-07-11,2,29.6,France,P027,Product 27
1262.0,10768,2024-07-11,8,51.94,United Kingdom,P003,Product 3
1262.0,10769,2024-09-14,2,23.21,Germany,P022,Product 22
1262.0,10769,2024-09-14,2,11.79,United Kingdom,P029,Product 29
1262.0,10770,2024-10-04,5,5.5,Germany,P028,Product 28
1262.0,10770,2024-10-04,4,58.61,France,P006,Product 6
1262.0,10770,2024-10-04,6,55.83,France,P012,Product 12
1262.0,10770,2024-10-04,4,46.38,Germany,P007,Product 7
1262.0,10771,2024-06-15,2,46.21,France,P021,Product 21
1262.0,10771,2024-06-15,1,28.67,United Kingdom,P010,Product 10
1262.0,10771,2024-06-15,9,11.79,United Kingdom,P029,Product 29
1263.0,10772,2025-04-24,3,47.37,Germany,P025,Product 25
1263.0,10772,2025-04-24,2,49.9,Germany,P014,Product 14
1263.0,10772,2025-04-24,5,46.21,Germany,P021,Product 21
1263.0,10773,2025-06-30,7,28.27,Germany,P015,Product 15
1263.0,10773,2025-06-30,9,46.38,France,P007,Product 7
1263.0,10773,2025-06-30,5,10.3,United Kingdom,P009,Product 9
1264.0,10774,2025-03-30,2,58.61,Germany,P006,Product 6
1264.0,10774,2025-03-30,6,10.3,United Kingdom,P009,Product 9
1264.0,10774,2025-03-30,5,41.93,United Kingdom,P030,Product 30
1264.0,10774,2025-03-30,7,49.9,Germany,P014,Product 14
1264.0,10775,2025-05-29,4,14.09,United Kingdom,P026,Product 26
1264.0,10776,2025-04-11,9,58.61,United Kingdom,P006,Product 6
1264.0,10777,2025-03-16,1,42.75,United Kingdom,P004,Product 4
1264.0,10778,2025-03-03,6,24.14,France,P011,Product 11
1264.0,10778,2025-03-03,7,28.02,France,P002,Product 2
1265.0,10779,2024-05-21,7,47.37,United Kingdom,P025,Product 25
1265.0,10779,2024-05-21,6,39.7,Germany,P013,Product 13
1265.0,10779,2024-05-21,8,58.61,France,P006,Product 6
1265.0,10779,2024-05-21,4,34.61,France,P017,Product 17
1265.0,10780,2024-05-02,6,41.93,Germany,P030,Product 30
1266.0,10781,2024-08-19,4,8.37,Germany,P005,Product 5
1266.0,10781,2024-08-19,8,55.83,France,P012,Product 12
1266.0,10781,2024-08-19,4,51.94,Germany,P003,Product 3
1266.0,10781,2024-08-19,8,39.7,France,P013,Product 13
1266.0,10782,2024-05-13,8,49.9,United Kingdom,P014,Product 14
1266.0,10782,2024-05-13,1,8.37,Germany,P005,Product 5
1266.0,10782,2024-05-13,7,28.67,United Kingdom,P010,Product 10
1266.0,10783,2024-03-31,2,39.7,France,P013,Product 13
1267.0,10784,2024-06-19,9,14.09,United Kingdom,P026,Product 26
1267.0,10784,2024-06-19,4,58.33,United Kingdom,P023,Product 23
1267.0,10784,2024-06-19,3,28.67,United Kingdom,P010,Product 10
1267.0,10784,2024-06-19,5,28.02,Germany,P002,Product 2
1267.0,10785,2024-07-14,8,23.21,France,P022,Product 22
1267.0,10785,2024-07-14,4,49.9,Germany,P014,Product 14
1267.0,10785,2024-07-14,4,47.12,France,P001,Product 1
1267.0,10785,2024-07-14,4,39.0,Germany,P020,Product 20
1267.0,10786,2024-03-12,7,46.38,Germany,P007,Product 7
1267.0,10786,2024-03-12,9,15.95,France,P016,Product 16
1267.0,10787,2024-04-30,8,47.37,United Kingdom,P025,Product 25
1267.0,10787,2024-04-30,5,47.81,Germany,P008,Product 8
1267.0,10787,2024-04-30,4,24.14,United Kingdom,P011,Product 11
1267.0,10787,2024-04-30,1,28.67,Germany,P010,Product 10
1267.0,10788,2024-05-05,6,50.17,United Kingdom,P019,Product 19
1267.0,10788,2024-05-05,2,39.7,France,P013,Product 13
1267.0,10788,2024-05-05,4,47.81,Germany,P008,Product 8
1267.0,10788,2024-05-05,6,46.38,United Kingdom,P007,Product 7
1267.0,10789,2024-05-12,2,39.7,Germany,P013,Product 13
1267.0,10789,2024-05-12,7,8.37,United Kingdom,P005,Product 5
1267.0,10790,2024-08-02,8,23.21,United Kingdom,P022,Product 22
1267.0,10790,2024-08-02,3,53.91,United Kingdom,P024,Product 24
1267.0,10790,2024-08-02,6,51.94,France,P003,Product 3
1267.0,10791,2024-04-24,4,28.67,France,P010,Product 10
1268.0,10792,2024-05-07,4,24.14,United Kingdom,P011,Product 11
1268.0,10792,2024-05-07,3,58.33,Germany,P023,Product 23
1268.0,10792,2024-05-07,6,47.37,United Kingdom,P025,Product 25
1268.0,10792,2024-05-07,1,23.21,United Kingdom,P022,Product 22
1269.0,10793,2025-01-20,6,28.02,Germany,P002,Product 2
1269.0,10793,2025-01-20,4,51.94,France,P003,Product 3
1269.0,10793,2025-01-20,9,46.38,United Kingdom,P007,Product 7
1270.0,10794,2025-06-15,2,24.14,Germany,P011,Product 11
1270.0,10795,2025-10-04,1,15.95,France,P016,Product 16
1270.0,10795,2025-10-04,9,58.61,United Kingdom,P006,Product 6
1270.0,10795,2025-10-04,5,39.7,France,P013,Product 13
1270.0,10795,2025-10-04,5,49.9,Germany,P014,Product 14
1271.0,10796,2025-06-10,6,39.0,United Kingdom,P020,Product 20
1271.0,10796,2025-06-10,6,10.3,France,P009,Product 9
1271.0,10797,2025-06-19,6,28.02,United Kingdom,P002,Product 2
1271.0,10797,2025-06-19,1,41.93,Germany,P030,Product 30
1271.0,10797,2025-06-19,9,39.0,United Kingdom,P020,Product 20
1272.0,10798,2025-03-14,7,58.33,Germany,P023,Product 23
1272.0,10798,2025-03-14,5,51.94,United Kingdom,P003,Product 3
1272.0,10799,2025-06-26,8,47.37,United Kingdom,P025,Product 25
1272.0,10799,2025-06-26,3,6.64,France,P018,Product 18
1272.0,10799,2025-06-26,7,46.38,Germany,P007,Product 7
1272.0,10799,2025-06-26,2,14.09,United Kingdom,P026,Product 26
1273.0,10800,2025-05-30,3,58.33,France,P023,Product 23
1273.0,10801,2025-06-24,5,46.38,Germany,P007,Product 7
1273.0,10801,2025-06-24,7,10.3,France,P009,Product 9
1273.0,10801,2025-06-24,6,58.61,France,P006,Product 6
1274.0,10802,2025-01-19,5,28.67,France,P010,Product 10
1274.0,10802,2025-01-19,9,28.02,France,P002,Product 2
1275.0,10803,2024-04-25,2,39.7,Germany,P013,Product 13
1275.0,10803,2024-04-25,2,41.93,France,P030,Product 30
1275.0,10804,2024-07-16,1,39.0,United Kingdom,P020,Product 20
1275.0,10804,2024-07-16,3,24.14,France,P011,Product 11
1275.0,10804,2024-07-16,5,5.5,France,P028,Product 28
1275.0,10805,2024-05-19,4,28.27,France,P015,Product 15
1275.0,10805,2024-05-19,9,46.21,Germany,P021,Product 21
1275.0,10805,2024-05-19,3,49.9,Germany,P014,Product 14
1275.0,10805,2024-05-19,8,24.14,United Kingdom,P011,Product 11
1276.0,10806,2025-08-22,6,6.64,France,P018,Product 18
1276.0,10806,2025-08-22,2,51.94,United Kingdom,P003,Product 3
1276.0,10806,2025-08-22,7,47.37,France,P025,Product 25
1276.0,10806,2025-08-22,8,58.61,United Kingdom,P006,Product 6
1276.0,10807,2025-08-20,2,47.37,France,P025,Product 25
1276.0,10808,2025-07-07,4,29.6,Germany,P027,Product 27
1276.0,10809,2025-10-03,4,39.7,United Kingdom,P013,Product 13
1276.0,10809,2025-10-03,3,46.21,Germany,P021,Product 21
1276.0,10810,2025-07-03,4,39.0,United Kingdom,P020,Product 20
1277.0,10811,2025-06-26,3,23.21,United Kingdom,P022,Product 22
1277.0,10811,2025-06-26,8,51.94,United Kingdom,P003,Product 3
1278.0,10812,2024-08-27,8,47.12,Germany,P001,Product 1
1278.0,10812,2024-08-27,2,6.64,France,P018,Product 18
1278.0,10812,2024-08-27,3,11.79,United Kingdom,P029,Product 29
1278.0,10813,2024-08-25,3,50.17,United Kingdom,P019,Product 19
1278.0,10813,2024-08-25,4,42.75,France,P004,Product 4
1278.0,10813,2024-08-25,6,53.91,Germany,P024,Product 24
1278.0,10813,2024-08-25,4,29.6,Germany,P027,Product 27
1279.0,10814,2024-06-24,2,39.0,Germany,P020,Product 20
1279.0,10814,2024-06-24,7,10.3,United Kingdom,P009,Product 9
1279.0,10814,2024-06-24,4,15.95,France,P016,Product 16
1279.0,10815,2024-07-16,4,8.37,Germany,P005,Product 5
1279.0,10815,2024-07-16,7,29.6,France,P027,Product 27
1279.0,10815,2024-07-16,2,6.64,France,P018,Product 18
1279.0,10816,2024-10-08,7,42.75,France,P004,Product 4
1280.0,10817,2024-09-27,3,41.93,Germany,P030,Product 30
1280.0,10818,2024-10-18,1,39.0,United Kingdom,P020,Product 20
1280.0,10818,2024-10-18,9,46.21,Germany,P021,Product 21
1280.0,10818,2024-10-18,6,47.81,France,P008,Product 8
1280.0,10819,2024-12-06,8,50.17,United Kingdom,P019,Product 19
1280.0,10819,2024-12-06,7,49.9,France,P014,Product 14
1280.0,10819,2024-12-06,6,39.0,Germany,P020,Product 20
1280.0,10819,2024-12-06,8,10.3,Germany,P009,Product 9
1280.0,10820,2024-08-21,5,46.21,United Kingdom,P021,Product 21
1280.0,10821,2024-12-21,5,46.38,United Kingdom,P007,Product 7
1280.0,10822,2024-10-08,2,14.09,France,P026,Product 26
1280.0,10822,2024-10-08,6,28.67,France,P010,Product 10
1280.0,10822,2024-10-08,1,47.37,Germany,P025,Product 25
1280.0,10822,2024-10-08,9,28.02,Germany,P002,Product 2
1280.0,10823,2024-11-26,3,23.21,Germany,P022,Product 22
1280.0,10824,2025-01-05,6,58.61,Germany,P006,Product 6
1280.0,10824,2025-01-05,3,49.9,France,P014,Product 14
1280.0,10824,2025-01-05,4,24.14,United Kingdom,P011,Product 11
1280.0,10825,2024-11-03,6,41.93,Germany,P030,Product 30
1280.0,10825,2024-11-03,2,39.0,France,P020,Product 20
1280.0,10825,2024-11-03,4,53.91,France,P024,Product 24
1280.0,10825,2024-11-03,7,6.64,France,P018,Product 18
1280.0,10826,2024-11-21,3,14.09,Germany,P026,Product 26
1280.0,10826,2024-11-21,6,58.61,France,P006,Product 6
1280.0,10826,2024-11-21,9,55.83,Germany,P012,Product 12
1280.0,10827,2024-11-07,7,28.02,Germany,P002,Product 2
1280.0,10827,2024-11-07,3,49.9,United Kingdom,P014,Product 14
1280.0,10827,2024-11-07,7,34.61,Germany,P017,Product 17
1280.0,10827,2024-11-07,3,53.91,France,P024,Product 24
1280.0,10828,2025-01-23,5,46.38,United Kingdom,P007,Product 7
1280.0,10828,2025-01-23,1,47.81,Germany,P008,Product 8
1280.0,10828,2025-01-23,7,5.5,France,P028,Product 28
1281.0,10829,2024-05-28,6,28.27,United Kingdom,P015,Product 15
1282.0,10830,2024-06-05,1,55.83,United Kingdom,P012,Product 12
1283.0,10831,2024-11-14,7,53.91,France,P024,Product 24
1283.0,10831,2024-11-14,9,51.94,Germany,P003,Product 3
1283.0,10831,2024-11-14,4,6.64,Germany,P018,Product 18
1283.0,10832,2024-11-19,8,28.27,United Kingdom,P015,Product 15
1283.0,10832,2024-11-19,9,46.38,United Kingdom,P007,Product 7
1283.0,10833,2025-04-21,2,50.17,United Kingdom,P019,Product 19
1283.0,10833,2025-04-21,6,28.67,Germany,P010,Product 10
1283.0,10833,2025-04-21,5,53.91,United Kingdom,P024,Product 24
1283.0,10833,2025-04-21,2,46.38,France,P007,Product 7
1284.0,10834,2024-06-02,5,47.37,Germany,P025,Product 25
1284.0,10834,2024-06-02,6,10.3,Germany,P009,Product 9
1285.0,10835,2024-07-30,5,34.61,Germany,P017,Product 17
1285.0,10835,2024-07-30,3,39.7,France,P013,Product 13
1285.0,10835,2024-07-30,6,5.5,United Kingdom,P028,Product 28
1285.0,10835,2024-07-30,9,24.14,United Kingdom,P011,Product 11
1286.0,10836,2025-03-08,2,47.37,United Kingdom,P025,Product 25
1286.0,10836,2025-03-08,6,50.17,Germany,P019,Product 19
1286.0,10836,2025-03-08,1,23.21,United Kingdom,P022,Product 22
1286.0,10837,2025-06-11,5,28.02,France,P002,Product 2
1286.0,10837,2025-06-11,5,58.61,Germany,P006,Product 6
1286.0,10837,2025-06-11,6,23.21,France,P022,Product 22
1286.0,10838,2025-03-07,5,14.09,Germany,P026,Product 26
1286.0,10838,2025-03-07,3,41.93,Germany,P030,Product 30
1286.0,10838,2025-03-07,3,24.14,Germany,P011,Product 11
1286.0,10839,2025-05-09,6,39.7,Germany,P013,Product 13
1286.0,10839,2025-05-09,1,28.67,United Kingdom,P010,Product 10
1286.0,10840,2024-12-20,3,53.91,United Kingdom,P024,Product 24
1286.0,10840,2024-12-20,4,28.02,France,P002,Product 2
1286.0,10840,2024-12-20,7,58.33,United Kingdom,P023,Product 23
1286.0,10840,2024-12-20,6,11.79,France,P029,Product 29
1287.0,10841,2025-10-12,2,8.37,United Kingdom,P005,Product 5
1288.0,10842,2025-01-05,6,41.93,United Kingdom,P030,Product 30
1289.0,10843,2025-08-09,5,53.91,Germany,P024,Product 24
1289.0,10843,2025-08-09,7,5.5,United Kingdom,P028,Product 28
1289.0,10843,2025-08-09,5,46.38,France,P007,Product 7
1290.0,10844,2024-12-11,6,50.17,United Kingdom,P019,Product 19
